START,2022/03/27,11:11:26,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
547,DCV,02.8237,V,,,,,,,,
548,DCV,02.8213,V,,,,,,,,
549,DCV,02.8191,V,,,,,,,,
550,DCV,02.8172,V,,,,,,,,
551,DCV,02.8155,V,,,,,,,,
552,DCV,02.8149,V,,,,,,,,
553,DCV,02.8146,V,,,,,,,,
554,DCV,02.8158,V,,,,,,,,
555,DCV,02.8179,V,,,,,,,,
556,DCV,02.8224,V,,,,,,,,
557,DCV,02.8277,V,,,,,,,,
558,DCV,02.8329,V,,,,,,,,
559,DCV,02.8428,V,,,,,,,,
560,DCV,02.8499,V,,,,,,,,
561,DCV,02.8547,V,,,,,,,,
562,DCV,02.8576,V,,,,,,,,
563,DCV,02.8575,V,,,,,,,,
564,DCV,02.8616,V,,,,,,,,
565,DCV,02.8626,V,,,,,,,,
566,DCV,02.8619,V,,,,,,,,
567,DCV,02.8597,V,,,,,,,,
568,DCV,02.8556,V,,,,,,,,
569,DCV,02.8511,V,,,,,,,,
570,DCV,02.8460,V,,,,,,,,
571,DCV,02.8405,V,,,,,,,,
572,DCV,02.8355,V,,,,,,,,
573,DCV,02.8304,V,,,,,,,,
574,DCV,02.8253,V,,,,,,,,
575,DCV,02.8203,V,,,,,,,,
576,DCV,02.8161,V,,,,,,,,
577,DCV,02.8114,V,,,,,,,,
578,DCV,02.8067,V,,,,,,,,
579,DCV,02.8020,V,,,,,,,,
580,DCV,02.7974,V,,,,,,,,
581,DCV,02.7930,V,,,,,,,,
582,DCV,02.7888,V,,,,,,,,
583,DCV,02.7848,V,,,,,,,,
584,DCV,02.7808,V,,,,,,,,
585,DCV,02.7795,V,,,,,,,,
586,DCV,02.7771,V,,,,,,,,
587,DCV,02.7734,V,,,,,,,,
588,DCV,02.7697,V,,,,,,,,
589,DCV,02.7659,V,,,,,,,,
590,DCV,02.7624,V,,,,,,,,
591,DCV,02.7592,V,,,,,,,,
592,DCV,02.7581,V,,,,,,,,
593,DCV,02.7564,V,,,,,,,,
594,DCV,02.7549,V,,,,,,,,
595,DCV,02.7526,V,,,,,,,,
596,DCV,02.7510,V,,,,,,,,
597,DCV,02.7480,V,,,,,,,,
598,DCV,02.7455,V,,,,,,,,
599,DCV,02.7434,V,,,,,,,,
600,DCV,02.7409,V,,,,,,,,
601,DCV,02.7400,V,,,,,,,,
602,DCV,02.7382,V,,,,,,,,
603,DCV,02.7356,V,,,,,,,,
604,DCV,02.7323,V,,,,,,,,
605,DCV,02.7289,V,,,,,,,,
606,DCV,02.7263,V,,,,,,,,
607,DCV,02.7237,V,,,,,,,,
608,DCV,02.7211,V,,,,,,,,
609,DCV,02.7188,V,,,,,,,,
610,DCV,02.7159,V,,,,,,,,
611,DCV,02.7134,V,,,,,,,,
612,DCV,02.7111,V,,,,,,,,
613,DCV,02.7091,V,,,,,,,,
614,DCV,02.7078,V,,,,,,,,
615,DCV,02.7077,V,,,,,,,,
616,DCV,02.7074,V,,,,,,,,
617,DCV,02.7075,V,,,,,,,,
618,DCV,02.7089,V,,,,,,,,
619,DCV,02.7097,V,,,,,,,,
620,DCV,02.7107,V,,,,,,,,
621,DCV,02.7116,V,,,,,,,,
622,DCV,02.7125,V,,,,,,,,
623,DCV,02.7133,V,,,,,,,,
624,DCV,02.7138,V,,,,,,,,
625,DCV,02.7137,V,,,,,,,,
626,DCV,02.7136,V,,,,,,,,
627,DCV,02.7126,V,,,,,,,,
628,DCV,02.7108,V,,,,,,,,
629,DCV,02.7086,V,,,,,,,,
630,DCV,02.7065,V,,,,,,,,
631,DCV,02.7049,V,,,,,,,,
632,DCV,02.7042,V,,,,,,,,
633,DCV,02.7022,V,,,,,,,,
634,DCV,02.6990,V,,,,,,,,
635,DCV,02.6958,V,,,,,,,,
636,DCV,02.6923,V,,,,,,,,
637,DCV,02.6891,V,,,,,,,,
638,DCV,02.6864,V,,,,,,,,
639,DCV,02.6836,V,,,,,,,,
640,DCV,02.6820,V,,,,,,,,
641,DCV,02.6806,V,,,,,,,,
