START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
377,DCV,01.9361,V,,,,,,,,
378,DCV,01.9356,V,,,,,,,,
379,DCV,01.9351,V,,,,,,,,
380,DCV,01.9345,V,,,,,,,,
381,DCV,01.9341,V,,,,,,,,
382,DCV,01.9336,V,,,,,,,,
383,DCV,01.9330,V,,,,,,,,
384,DCV,01.9326,V,,,,,,,,
385,DCV,01.9321,V,,,,,,,,
386,DCV,01.9316,V,,,,,,,,
387,DCV,01.9311,V,,,,,,,,
388,DCV,01.9307,V,,,,,,,,
389,DCV,01.9302,V,,,,,,,,
390,DCV,01.9297,V,,,,,,,,
391,DCV,01.9291,V,,,,,,,,
392,DCV,01.9286,V,,,,,,,,
393,DCV,01.9280,V,,,,,,,,
394,DCV,01.9276,V,,,,,,,,
395,DCV,01.9273,V,,,,,,,,
396,DCV,01.9266,V,,,,,,,,
397,DCV,01.9262,V,,,,,,,,
398,DCV,01.9256,V,,,,,,,,
399,DCV,01.9252,V,,,,,,,,
400,DCV,01.9246,V,,,,,,,,
401,DCV,01.9243,V,,,,,,,,
402,DCV,01.9237,V,,,,,,,,
403,DCV,01.9232,V,,,,,,,,
404,DCV,01.9228,V,,,,,,,,
405,DCV,01.9224,V,,,,,,,,
406,DCV,01.9218,V,,,,,,,,
407,DCV,01.9212,V,,,,,,,,
408,DCV,01.9208,V,,,,,,,,
409,DCV,01.9204,V,,,,,,,,
410,DCV,01.9200,V,,,,,,,,
411,DCV,01.9193,V,,,,,,,,
412,DCV,01.9190,V,,,,,,,,
413,DCV,01.9184,V,,,,,,,,
414,DCV,01.9180,V,,,,,,,,
415,DCV,01.9174,V,,,,,,,,
416,DCV,01.9171,V,,,,,,,,
417,DCV,01.9167,V,,,,,,,,
418,DCV,01.9162,V,,,,,,,,
419,DCV,01.9156,V,,,,,,,,
420,DCV,01.9152,V,,,,,,,,
421,DCV,01.9146,V,,,,,,,,
422,DCV,01.9142,V,,,,,,,,
423,DCV,01.9137,V,,,,,,,,
424,DCV,01.9134,V,,,,,,,,
425,DCV,01.9130,V,,,,,,,,
426,DCV,01.9123,V,,,,,,,,
427,DCV,01.9120,V,,,,,,,,
428,DCV,01.9115,V,,,,,,,,
429,DCV,01.9111,V,,,,,,,,
430,DCV,01.9105,V,,,,,,,,
431,DCV,01.9102,V,,,,,,,,
432,DCV,01.9098,V,,,,,,,,
433,DCV,01.9092,V,,,,,,,,
434,DCV,01.9086,V,,,,,,,,
435,DCV,01.9083,V,,,,,,,,
436,DCV,01.9079,V,,,,,,,,
437,DCV,01.9074,V,,,,,,,,
438,DCV,01.9069,V,,,,,,,,
439,DCV,01.9065,V,,,,,,,,
440,DCV,01.9061,V,,,,,,,,
441,DCV,01.9057,V,,,,,,,,
442,DCV,01.9053,V,,,,,,,,
443,DCV,01.9046,V,,,,,,,,
444,DCV,01.9042,V,,,,,,,,
445,DCV,01.9039,V,,,,,,,,
446,DCV,01.9035,V,,,,,,,,
447,DCV,01.9030,V,,,,,,,,
448,DCV,01.9025,V,,,,,,,,
449,DCV,01.9020,V,,,,,,,,
450,DCV,01.9016,V,,,,,,,,
451,DCV,01.9012,V,,,,,,,,
452,DCV,01.9008,V,,,,,,,,
453,DCV,01.9003,V,,,,,,,,
454,DCV,01.8999,V,,,,,,,,
455,DCV,01.8995,V,,,,,,,,
456,DCV,01.8991,V,,,,,,,,
457,DCV,01.8987,V,,,,,,,,
458,DCV,01.8980,V,,,,,,,,
459,DCV,01.8976,V,,,,,,,,
460,DCV,01.8972,V,,,,,,,,
461,DCV,01.8969,V,,,,,,,,
462,DCV,01.8965,V,,,,,,,,
463,DCV,01.8960,V,,,,,,,,
464,DCV,01.8955,V,,,,,,,,
465,DCV,01.8952,V,,,,,,,,
466,DCV,01.8948,V,,,,,,,,
467,DCV,01.8942,V,,,,,,,,
468,DCV,01.8939,V,,,,,,,,
469,DCV,01.8935,V,,,,,,,,
470,DCV,01.8930,V,,,,,,,,
471,DCV,01.8926,V,,,,,,,,
472,DCV,01.8921,V,,,,,,,,
473,DCV,01.8917,V,,,,,,,,
474,DCV,01.8914,V,,,,,,,,
475,DCV,01.8910,V,,,,,,,,
476,DCV,01.8905,V,,,,,,,,
477,DCV,01.8900,V,,,,,,,,
478,DCV,01.8896,V,,,,,,,,
479,DCV,01.8893,V,,,,,,,,
480,DCV,01.8887,V,,,,,,,,
481,DCV,01.8883,V,,,,,,,,
482,DCV,01.8879,V,,,,,,,,
483,DCV,01.8876,V,,,,,,,,
484,DCV,01.8871,V,,,,,,,,
485,DCV,01.8866,V,,,,,,,,
486,DCV,01.8862,V,,,,,,,,
487,DCV,01.8859,V,,,,,,,,
488,DCV,01.8856,V,,,,,,,,
489,DCV,01.8849,V,,,,,,,,
490,DCV,01.8846,V,,,,,,,,
491,DCV,01.8843,V,,,,,,,,
492,DCV,01.8839,V,,,,,,,,
493,DCV,01.8833,V,,,,,,,,
494,DCV,01.8829,V,,,,,,,,
495,DCV,01.8827,V,,,,,,,,
496,DCV,01.8822,V,,,,,,,,
497,DCV,01.8817,V,,,,,,,,
498,DCV,01.8813,V,,,,,,,,
499,DCV,01.8810,V,,,,,,,,
500,DCV,01.8806,V,,,,,,,,
501,DCV,01.8801,V,,,,,,,,
502,DCV,01.8798,V,,,,,,,,
503,DCV,01.8794,V,,,,,,,,
504,DCV,01.8789,V,,,,,,,,
505,DCV,01.8786,V,,,,,,,,
506,DCV,01.8781,V,,,,,,,,
507,DCV,01.8779,V,,,,,,,,
508,DCV,01.8774,V,,,,,,,,
509,DCV,01.8769,V,,,,,,,,
510,DCV,01.8767,V,,,,,,,,
511,DCV,01.8761,V,,,,,,,,
512,DCV,01.8759,V,,,,,,,,
513,DCV,01.8753,V,,,,,,,,
514,DCV,01.8750,V,,,,,,,,
515,DCV,01.8745,V,,,,,,,,
516,DCV,01.8743,V,,,,,,,,
517,DCV,01.8738,V,,,,,,,,
