START,2022/04/10,08:50:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
443,DCV,02.5285,V,,,,,,,,
444,DCV,02.5278,V,,,,,,,,
445,DCV,02.5263,V,,,,,,,,
446,DCV,02.5248,V,,,,,,,,
447,DCV,02.5235,V,,,,,,,,
448,DCV,02.5220,V,,,,,,,,
449,DCV,02.5221,V,,,,,,,,
450,DCV,02.5247,V,,,,,,,,
451,DCV,02.5267,V,,,,,,,,
452,DCV,02.5282,V,,,,,,,,
453,DCV,02.5292,V,,,,,,,,
454,DCV,02.5303,V,,,,,,,,
455,DCV,02.5305,V,,,,,,,,
456,DCV,02.5292,V,,,,,,,,
457,DCV,02.5277,V,,,,,,,,
458,DCV,02.5265,V,,,,,,,,
459,DCV,02.5251,V,,,,,,,,
460,DCV,02.5235,V,,,,,,,,
461,DCV,02.5225,V,,,,,,,,
462,DCV,02.5243,V,,,,,,,,
463,DCV,02.5262,V,,,,,,,,
464,DCV,02.5277,V,,,,,,,,
465,DCV,02.5289,V,,,,,,,,
466,DCV,02.5299,V,,,,,,,,
467,DCV,02.5305,V,,,,,,,,
468,DCV,02.5313,V,,,,,,,,
469,DCV,02.5319,V,,,,,,,,
470,DCV,02.5322,V,,,,,,,,
471,DCV,02.5325,V,,,,,,,,
472,DCV,02.5327,V,,,,,,,,
473,DCV,02.5331,V,,,,,,,,
474,DCV,02.5331,V,,,,,,,,
475,DCV,02.5332,V,,,,,,,,
476,DCV,02.5333,V,,,,,,,,
477,DCV,02.5333,V,,,,,,,,
478,DCV,02.5331,V,,,,,,,,
479,DCV,02.5329,V,,,,,,,,
480,DCV,02.5327,V,,,,,,,,
481,DCV,02.5325,V,,,,,,,,
482,DCV,02.5323,V,,,,,,,,
483,DCV,02.5320,V,,,,,,,,
484,DCV,02.5318,V,,,,,,,,
485,DCV,02.5315,V,,,,,,,,
486,DCV,02.5310,V,,,,,,,,
487,DCV,02.5306,V,,,,,,,,
488,DCV,02.5302,V,,,,,,,,
489,DCV,02.5289,V,,,,,,,,
490,DCV,02.5274,V,,,,,,,,
491,DCV,02.5262,V,,,,,,,,
492,DCV,02.5264,V,,,,,,,,
493,DCV,02.5264,V,,,,,,,,
494,DCV,02.5265,V,,,,,,,,
495,DCV,02.5266,V,,,,,,,,
496,DCV,02.5264,V,,,,,,,,
497,DCV,02.5262,V,,,,,,,,
498,DCV,02.5260,V,,,,,,,,
499,DCV,02.5255,V,,,,,,,,
500,DCV,02.5240,V,,,,,,,,
501,DCV,02.5241,V,,,,,,,,
502,DCV,02.5240,V,,,,,,,,
503,DCV,02.5239,V,,,,,,,,
504,DCV,02.5237,V,,,,,,,,
505,DCV,02.5235,V,,,,,,,,
506,DCV,02.5235,V,,,,,,,,
507,DCV,02.5233,V,,,,,,,,
508,DCV,02.5231,V,,,,,,,,
509,DCV,02.5230,V,,,,,,,,
510,DCV,02.5229,V,,,,,,,,
511,DCV,02.5227,V,,,,,,,,
512,DCV,02.5223,V,,,,,,,,
513,DCV,02.5222,V,,,,,,,,
514,DCV,02.5219,V,,,,,,,,
515,DCV,02.5216,V,,,,,,,,
516,DCV,02.5212,V,,,,,,,,
517,DCV,02.5208,V,,,,,,,,
518,DCV,02.5205,V,,,,,,,,
519,DCV,02.5200,V,,,,,,,,
520,DCV,02.5196,V,,,,,,,,
521,DCV,02.5194,V,,,,,,,,
522,DCV,02.5191,V,,,,,,,,
523,DCV,02.5187,V,,,,,,,,
524,DCV,02.5185,V,,,,,,,,
525,DCV,02.5182,V,,,,,,,,
526,DCV,02.5178,V,,,,,,,,
527,DCV,02.5174,V,,,,,,,,
528,DCV,02.5173,V,,,,,,,,
529,DCV,02.5170,V,,,,,,,,
530,DCV,02.5168,V,,,,,,,,
531,DCV,02.5164,V,,,,,,,,
532,DCV,02.5161,V,,,,,,,,
533,DCV,02.5159,V,,,,,,,,
534,DCV,02.5154,V,,,,,,,,
535,DCV,02.5150,V,,,,,,,,
536,DCV,02.5148,V,,,,,,,,
537,DCV,02.5144,V,,,,,,,,
538,DCV,02.5139,V,,,,,,,,
539,DCV,02.5135,V,,,,,,,,
540,DCV,02.5131,V,,,,,,,,
541,DCV,02.5126,V,,,,,,,,
542,DCV,02.5123,V,,,,,,,,
543,DCV,02.5117,V,,,,,,,,
544,DCV,02.5113,V,,,,,,,,
545,DCV,02.5110,V,,,,,,,,
546,DCV,02.5108,V,,,,,,,,
547,DCV,02.5105,V,,,,,,,,
548,DCV,02.5101,V,,,,,,,,
549,DCV,02.5097,V,,,,,,,,
550,DCV,02.5094,V,,,,,,,,
551,DCV,02.5092,V,,,,,,,,
552,DCV,02.5088,V,,,,,,,,
553,DCV,02.5085,V,,,,,,,,
554,DCV,02.5082,V,,,,,,,,
555,DCV,02.5078,V,,,,,,,,
556,DCV,02.5074,V,,,,,,,,
557,DCV,02.5071,V,,,,,,,,
558,DCV,02.5067,V,,,,,,,,
559,DCV,02.5062,V,,,,,,,,
560,DCV,02.5059,V,,,,,,,,
561,DCV,02.5054,V,,,,,,,,
562,DCV,02.5048,V,,,,,,,,
563,DCV,02.5045,V,,,,,,,,
564,DCV,02.5039,V,,,,,,,,
565,DCV,02.5035,V,,,,,,,,
566,DCV,02.5032,V,,,,,,,,
567,DCV,02.5027,V,,,,,,,,
568,DCV,02.5023,V,,,,,,,,
569,DCV,02.5021,V,,,,,,,,
570,DCV,02.5017,V,,,,,,,,
571,DCV,02.5015,V,,,,,,,,
572,DCV,02.5013,V,,,,,,,,
573,DCV,02.5011,V,,,,,,,,
574,DCV,02.5008,V,,,,,,,,
575,DCV,02.5005,V,,,,,,,,
576,DCV,02.5004,V,,,,,,,,
577,DCV,02.5003,V,,,,,,,,
578,DCV,02.5000,V,,,,,,,,
579,DCV,02.4998,V,,,,,,,,
580,DCV,02.4997,V,,,,,,,,
581,DCV,02.4996,V,,,,,,,,
582,DCV,02.4992,V,,,,,,,,
583,DCV,02.4991,V,,,,,,,,
584,DCV,02.4988,V,,,,,,,,
585,DCV,02.4985,V,,,,,,,,
586,DCV,02.4983,V,,,,,,,,
